Name,Average.coverage,Reference.length
contig-120_316_18,4.266,1929
contig-120_316_19,4.722,1650
contig-120_316_20,5.433,328
contig-120_316_21,9.523,279
contig-120_317_2,2.547,647
contig-120_317_3,0.721,1229
contig-120_317_4,2.197,1229
contig-120_317_5,0.933,643
contig-120_317_6,20.764,1107
contig-120_317_8,1.500,892
contig-120_317_9,10.493,2418
contig-120_317_10,247.675,699
contig-120_317_11,3.814,860
contig-120_317_12,35.525,1179
contig-120_317_13,40.273,894
contig-120_317_14,6.336,1278
contig-120_317_15,5.413,523
contig-120_318_2,1.661,271
contig-120_318_3,3.739,2245
contig-120_318_4,8.303,755
contig-120_318_5,9.104,1972
contig-120_318_6,6.369,702
contig-120_318_7,6.590,1339
contig-120_318_8,4.526,420
contig-120_318_9,4.545,462
contig-120_318_10,1.631,366
contig-120_318_11,3.148,1521
contig-120_318_12,1.479,2028
contig-120_318_13,1.411,945
contig-120_319_1,1.091,1375
contig-120_319_2,0.762,1181
contig-120_319_3,0.668,898
contig-120_319_4,0.421,713
contig-120_319_5,0.325,923
contig-120_319_7,1.277,822
contig-120_319_10,1.791,335
contig-120_319_11,0.449,1337
contig-120_320_1,0.546,549
contig-120_320_2,1.216,370
contig-120_320_3,0.238,608
contig-120_320_4,0.413,363
contig-120_320_5,1.186,253
contig-120_320_8,0.936,637
contig-120_320_9,0.711,194
contig-120_320_13,0.969,1853
contig-120_321_1,39.039,330
contig-120_321_2,61.209,321
contig-120_321_3,12.893,345
contig-120_321_4,17.792,1449
contig-120_321_5,68.189,603
contig-120_321_6,90.729,1680
contig-120_321_7,78.424,1041
contig-120_321_8,6.798,564
contig-120_321_9,220.961,2109
contig-120_321_10,880.785,270
contig-120_321_11,19.394,1978
contig-120_321_12,1017.898,255
contig-120_321_13,17.445,1056
contig-120_321_14,12.119,2210
contig-120_322_1,2.472,1263
contig-120_322_2,2.542,531
contig-120_322_3,0.586,1280
contig-120_322_4,1.180,362
contig-120_322_5,2.566,1403
contig-120_322_6,0.630,1667
contig-120_322_14,0.713,421
contig-120_322_15,0.989,455
contig-120_323_1,4.388,201
contig-120_323_2,3.658,1133
contig-120_323_3,1.285,4750
contig-120_323_4,1.323,1473
contig-120_323_5,0.656,915
contig-120_323_6,1.483,708
contig-120_324_1,5.012,955
contig-120_324_2,13.625,1338
contig-120_324_3,8.749,1324
contig-120_324_4,5.233,279
contig-120_324_5,4.843,2465
contig-120_324_6,1.600,844
contig-120_324_7,14.831,1778
contig-120_324_9,4.531,695
contig-120_324_11,48.779,579
contig-120_324_12,5.020,2018
contig-120_324_13,4.015,411
contig-120_324_14,9.181,620
contig-120_324_15,8.128,431
contig-120_324_16,49.213,267
contig-120_324_17,82.357,678
contig-120_325_1,4.437,1318
contig-120_325_2,2.019,1181
contig-120_325_3,4.757,473
contig-120_325_4,29.150,234
contig-120_325_6,0.798,1691
contig-120_325_7,1.754,342
contig-120_325_8,1.099,546
contig-120_325_9,6.462,717
contig-120_325_10,8.132,876
contig-120_325_11,6.336,256
contig-120_325_13,14.524,843
contig-120_325_14,9.746,990
contig-120_325_15,5.025,890
contig-120_325_16,0.775,387
contig-120_325_17,22.339,990
contig-120_325_18,3.579,964
contig-120_325_19,0.970,132
contig-120_326_1,198.781,1794
contig-120_326_2,29.150,903
contig-120_326_3,93.511,927
contig-120_326_4,37.852,1029
contig-120_326_5,199.547,1506
contig-120_326_6,1356.418,459
contig-120_326_7,1058.879,471
contig-120_326_8,1236.795,2088
contig-120_326_9,2296.701,1188
contig-120_326_11,2.703,1776
contig-120_326_12,0.418,359
contig-120_326_13,747.615,309
contig-120_326_14,981.915,639
contig-120_326_15,1009.107,624
contig-120_326_16,456.796,285
contig-120_326_17,1039.010,831
contig-120_326_18,484.259,189
contig-120_327_2,0.439,1366
contig-120_327_3,0.300,1001
contig-120_327_4,0.477,1259
contig-120_327_5,0.378,793
contig-120_327_6,0.753,1593
contig-120_327_7,0.658,684
contig-120_327_9,0.749,801
contig-120_327_10,2.118,425
contig-120_328_1,1.251,1199
contig-120_328_2,4.910,1707
contig-120_328_3,3.522,381
contig-120_328_4,9.079,859
contig-120_328_5,7.047,471
contig-120_328_6,3.520,554
contig-120_328_7,177.931,765
contig-120_328_8,279.593,2661
contig-120_328_9,120.783,1887
contig-120_328_10,210.662,1428
contig-120_328_11,4.778,940
contig-120_328_12,1.911,314
contig-120_328_13,5.641,184
contig-120_328_14,4.116,1637
contig-120_329_2,1.655,1178
contig-120_329_3,2.839,1686
contig-120_329_4,0.914,2462
contig-120_329_5,10.119,2234
contig-120_329_6,2.232,3544
contig-120_329_7,8.521,1565
contig-120_329_8,3.185,471
contig-120_329_9,1.518,1383
contig-120_329_10,28.687,412
contig-120_330_1,0.714,420
contig-120_330_2,0.966,7295
contig-120_330_4,10.786,1919
contig-120_330_5,0.955,1081
contig-120_330_6,3.094,1309
contig-120_330_8,3.495,2786
contig-120_331_1,4.302,1255
contig-120_331_2,6.043,564
contig-120_331_3,11.193,2127
contig-120_331_4,35.987,1191
contig-120_331_7,0.345,1304
contig-120_331_10,1.602,1030
contig-120_331_11,2.538,650
contig-120_331_12,4.735,279
contig-120_331_13,2.035,1032
contig-120_331_14,42.669,2784
contig-120_331_15,2.414,870
contig-120_332_1,1.389,216
contig-120_332_2,1.503,1782
contig-120_332_4,0.688,2179
contig-120_332_5,2.051,1024
contig-120_332_6,0.505,1188
contig-120_332_7,0.781,2688
contig-120_332_8,1.055,853
contig-120_332_9,0.120,1246
contig-120_333_2,1.302,461
contig-120_333_3,2.226,1078
contig-120_333_4,1.800,1333
contig-120_333_5,2.014,1266
contig-120_333_6,1.905,630
contig-120_333_7,0.810,741
contig-120_333_8,2.270,859
contig-120_333_9,2.328,1980
contig-120_333_10,0.645,3935
contig-120_333_11,0.536,840
contig-120_334_1,6.289,450
contig-120_334_2,17.670,905
contig-120_334_3,19.945,1155
contig-120_334_4,19.826,1079
contig-120_334_5,62.192,1098
contig-120_334_6,4.623,1452
contig-120_334_7,4.056,1331
contig-120_334_8,41.889,386
contig-120_334_9,7.613,807
contig-120_334_10,2.893,363
contig-120_334_11,4.681,479
contig-120_334_12,35.726,979
contig-120_334_13,13.790,1345
contig-120_334_14,6.347,375
contig-120_334_15,26.189,831
contig-120_334_16,17.150,1800
contig-120_335_1,3.556,1602
contig-120_335_2,0.896,335
contig-120_335_4,681.730,222
contig-120_335_6,389.791,378
contig-120_335_7,331.059,405
contig-120_335_8,397.468,609
contig-120_335_9,322.162,1035
contig-120_335_10,388.220,753
contig-120_335_11,1.837,1225
contig-120_335_12,3.670,775
contig-120_335_13,2.009,448
contig-120_335_14,1.976,1670
contig-120_335_15,4.394,373
contig-120_335_16,1.819,1237
contig-120_335_17,2.907,516
contig-120_335_18,0.889,675
contig-120_335_19,0.852,1585
contig-120_336_1,17.968,1332
contig-120_336_3,20.030,1935
contig-120_336_5,4.893,980
contig-120_336_6,0.850,861
contig-120_336_7,14.389,293
contig-120_336_8,15.484,366
contig-120_336_9,1.069,842
contig-120_336_10,167.092,1947
contig-120_336_11,52.201,543
contig-120_336_12,1.209,464
contig-120_336_13,3.090,1016
contig-120_336_14,2.746,645
contig-120_336_15,15.739,568
contig-120_337_1,5.122,576
contig-120_337_2,44.556,900
contig-120_337_3,82.748,606
contig-120_337_4,104.729,720
contig-120_337_5,8.756,1264
contig-120_337_6,12.567,2160
contig-120_337_7,3.018,447
contig-120_337_8,8.761,444
contig-120_337_9,7.182,159
contig-120_337_10,8.932,1511
contig-120_337_11,4.240,566
contig-120_337_13,1.258,236
contig-120_337_15,20.796,844
contig-120_337_16,1.553,179
contig-120_337_18,39.096,716
contig-120_337_19,0.399,1128
contig-120_338_3,0.817,732
contig-120_338_5,1.186,759
contig-120_338_6,0.501,898
contig-120_338_7,0.678,208
contig-120_338_8,5.060,201
contig-120_338_9,2.412,238
contig-120_338_10,3.996,3116
contig-120_338_11,2.749,2290
contig-120_338_12,3.509,513
contig-120_338_14,6.284,1354
contig-120_338_15,4.700,250
contig-120_338_16,0.925,293
contig-120_338_17,2.078,206
contig-120_338_18,1.742,1288
contig-120_339_2,3.571,336
contig-120_339_3,3.446,433
contig-120_339_4,1.465,819
contig-120_339_5,1.483,1806
contig-120_339_6,1.423,949
contig-120_339_7,2.104,425
contig-120_339_9,11.937,1709
contig-120_339_10,0.834,337
contig-120_339_11,5.128,960
contig-120_339_12,12.145,1356
contig-120_339_13,3.073,626
contig-120_339_14,2.593,1097
contig-120_339_15,3.914,1188
contig-120_339_16,3.039,1131
contig-120_339_17,0.426,704
contig-120_340_1,2.670,433
contig-120_340_2,76.294,1920
contig-120_340_3,0.300,453
contig-120_340_4,4.338,234
contig-120_340_5,7.555,591
contig-120_340_6,3.713,606
contig-120_340_7,3.596,1168
contig-120_340_9,0.962,156
contig-120_340_11,0.296,507
contig-120_340_12,3.616,619
contig-120_340_13,0.761,197
contig-120_340_14,6.633,995
contig-120_340_15,8.247,1200
contig-120_340_16,5.961,1308
contig-120_340_17,4.928,600
contig-120_340_18,3.417,175
contig-120_341_1,23.069,495
contig-120_341_2,14.015,468
contig-120_341_3,20.534,854
contig-120_341_4,1.079,278
contig-120_341_5,23.528,487
contig-120_341_6,1.575,381
contig-120_341_7,3.723,1204
contig-120_341_8,3.676,646
contig-120_341_9,1.645,456
contig-120_341_10,3.192,1122
contig-120_341_11,2.708,554
contig-120_341_12,2.496,2284
contig-120_341_13,4.352,586
contig-120_341_14,2.344,384
contig-120_341_16,4.339,1555
contig-120_341_17,4.000,1649
contig-120_341_18,1.622,370
contig-120_341_19,3.165,1371
contig-120_342_14,0.554,542
contig-120_343_1,93.807,2016
contig-120_343_2,72.297,306
contig-120_343_3,96.942,618
contig-120_343_4,132.637,630
contig-120_343_5,104.619,291
contig-120_343_6,92.423,825
contig-120_343_7,57.210,267
contig-120_343_8,123.993,411
contig-120_343_9,191.498,771
contig-120_343_10,159.747,435
contig-120_343_11,103.615,195
contig-120_343_12,157.205,258
contig-120_343_13,110.126,366
contig-120_343_14,139.606,312
contig-120_343_15,143.289,546
contig-120_343_16,179.530,270
contig-120_343_17,123.737,396
contig-120_343_18,104.022,555
contig-120_343_19,136.977,345
contig-120_343_20,112.256,507
contig-120_343_21,32.514,177
contig-120_343_22,140.908,447
contig-120_343_23,107.723,1341
contig-120_343_24,157.158,786
contig-120_343_25,41.466,219
contig-120_343_26,103.932,381
contig-120_343_27,155.746,390
contig-120_343_28,125.820,606
contig-120_343_29,157.083,993
contig-120_344_1,1.072,2095
contig-120_344_2,2.451,1278
contig-120_344_3,0.947,1584
contig-120_344_4,81.217,207
contig-120_344_5,5.905,1185
contig-120_344_6,2.843,578
contig-120_344_7,0.793,3406
contig-120_344_9,1.007,1779
contig-120_344_10,17.248,1028
contig-120_344_11,1.152,781
contig-120_345_1,0.793,1130
contig-120_345_2,1.250,720
contig-120_345_3,35.933,2390
contig-120_345_4,4.324,336
contig-120_345_5,3.537,2100
contig-120_345_6,56.535,357
contig-120_345_7,37.393,308
contig-120_345_8,4.051,761
contig-120_345_11,56.594,2370
contig-120_345_12,6.048,1955
contig-120_345_13,6.826,1392
contig-120_346_1,0.194,773
contig-120_346_2,1.520,1740
contig-120_346_3,4.401,1248
contig-120_346_4,1.873,2162
contig-120_346_5,1.129,2789
contig-120_346_6,2.618,1719
contig-120_346_7,1.540,779
contig-120_346_8,1.969,914
contig-120_346_9,0.757,1189
contig-120_346_10,3.451,1203
contig-120_346_11,7.713,557
contig-120_346_12,14.896,297
contig-120_347_1,2.386,440
contig-120_347_4,0.343,1311
contig-120_347_5,0.640,938
contig-120_347_7,0.428,2805
contig-120_347_8,3.332,579
contig-120_347_10,1.272,2240
contig-120_348_2,89.319,417
contig-120_348_3,80.696,270
contig-120_348_4,39.352,2733
contig-120_348_5,23.940,1245
contig-120_348_6,19.695,2565
contig-120_348_7,20.241,1125
contig-120_348_8,4.403,477
contig-120_348_9,26.358,1293
contig-120_348_11,43.116,576
contig-120_348_13,141.866,813
contig-120_348_14,50.736,348
contig-120_348_15,30.655,1143
contig-120_348_16,23.865,1040
contig-120_348_17,23.541,789
contig-120_349_1,4.478,737
contig-120_349_2,0.980,306
contig-120_349_3,2.228,1010
contig-120_349_4,1.339,672
contig-120_349_5,0.747,803
contig-120_349_6,4.931,1369
contig-120_349_8,0.529,1134
contig-120_349_9,3.812,1689
contig-120_349_10,37.590,1284
contig-120_349_11,9.160,1320
contig-120_349_12,9.679,697
contig-120_349_13,17.160,363
contig-120_349_14,26.290,600
contig-120_349_15,21.605,777
contig-120_349_16,36.556,1394
contig-120_349_17,20.020,252
contig-120_350_1,1.214,618
contig-120_350_4,3.165,752
contig-120_350_8,1.576,1237
contig-120_350_10,1.290,568
contig-120_350_11,1.562,768
contig-120_350_13,0.541,1659
contig-120_350_14,1.932,764
contig-120_350_15,0.895,656
contig-120_350_16,1.272,2710
contig-120_351_1,13.010,588
contig-120_351_2,10.788,330
contig-120_351_3,11.273,611
contig-120_351_4,23.307,1977
contig-120_351_5,25.069,1069
contig-120_351_6,3.538,424
contig-120_351_7,1.960,909
contig-120_351_8,4.036,330
contig-120_351_9,7.691,969
contig-120_351_10,5.324,558
contig-120_351_12,13.111,440
contig-120_351_13,3.839,936
contig-120_351_15,6.769,1607
contig-120_351_16,2.052,658
contig-120_351_17,31.369,807
contig-120_351_18,16.670,506
contig-120_351_19,1.253,237
contig-120_352_2,3.609,409
contig-120_352_3,0.359,1253
contig-120_352_4,0.877,342
contig-120_352_5,0.642,934
contig-120_352_6,11.097,1595
contig-120_352_7,15.723,1914
contig-120_352_8,2.560,696
contig-120_352_9,23.071,168
contig-120_352_11,1.277,470
contig-120_352_12,1.163,1290
contig-120_352_13,0.408,360
contig-120_352_14,1.169,885
contig-120_352_15,1.478,406
contig-120_353_1,32.234,2574
contig-120_353_2,12.807,1251
contig-120_353_3,13.048,1784
contig-120_353_4,52.054,882
contig-120_353_5,4.573,492
contig-120_353_6,15.677,2001
contig-120_353_7,27.275,1200
contig-120_353_8,3.009,2243
contig-120_353_9,3.763,877
contig-120_353_10,0.826,726
contig-120_354_1,96.799,378
contig-120_354_2,187.795,1005
contig-120_354_3,114.208,624
contig-120_354_4,298.608,390
contig-120_354_5,270.524,357
contig-120_354_7,47.991,1338
contig-120_354_8,147.630,432
contig-120_354_9,99.541,183
contig-120_354_10,197.871,498
contig-120_354_11,200.328,351
contig-120_354_12,266.509,534
contig-120_354_13,167.380,384
contig-120_354_14,136.686,306
contig-120_354_15,263.626,537
contig-120_354_16,124.896,318
contig-120_354_17,294.022,369
contig-120_354_18,180.126,261
contig-120_354_19,169.958,192
contig-120_354_20,325.309,414
contig-120_354_21,214.657,762
contig-120_354_22,255.833,330
contig-120_354_23,300.670,276
contig-120_354_24,305.663,825
contig-120_354_25,153.210,300
contig-120_354_26,157.891,603
contig-120_354_27,192.446,639
contig-120_354_28,302.439,312
contig-120_354_29,213.688,1191
contig-120_354_30,91.383,1317
contig-120_355_5,0.644,219
contig-120_355_6,3.674,856
contig-120_355_7,1.308,1261
contig-120_355_9,0.182,1652
contig-120_355_10,5.845,744
contig-120_355_11,0.451,1662
contig-120_355_12,2.124,1342
contig-120_355_13,4.129,1332
contig-120_356_1,8.205,435
contig-120_356_2,38.337,879
contig-120_356_3,39.666,515
contig-120_356_4,12.978,784
contig-120_356_5,33.768,585
contig-120_356_6,2.325,579
contig-120_356_7,24.234,1001
contig-120_356_8,11.723,703
contig-120_356_9,8.784,580
contig-120_356_10,5.062,1005
contig-120_356_11,2.778,2315
contig-120_356_12,5.977,1229
contig-120_356_13,5.261,1110
contig-120_356_14,3.716,444
contig-120_356_15,3.782,833
contig-120_357_1,0.421,1425
contig-120_357_2,0.485,927
contig-120_357_3,0.335,896
contig-120_357_9,0.234,1283
contig-120_359_1,2.396,814
contig-120_359_2,7.540,1163
contig-120_359_3,1.991,1497
contig-120_359_4,17.136,976
contig-120_359_5,3.466,987
contig-120_359_6,4.793,782
contig-120_359_7,1.716,1399
contig-120_359_8,6.875,297
contig-120_359_9,10.908,546
contig-120_359_10,16.572,2449
contig-120_359_11,4.072,2685
contig-120_359_12,22.588,849
contig-120_359_13,7.672,815
contig-120_360_1,7.716,1262
contig-120_360_2,3.591,867
contig-120_360_3,4.866,1108
contig-120_360_4,0.862,174
contig-120_360_6,4.764,1842
contig-120_360_7,7.358,1342
contig-120_360_8,4.924,669
contig-120_360_9,4.154,286
contig-120_360_10,4.395,881
contig-120_360_11,13.046,975
contig-120_360_13,1.799,2911
contig-120_360_14,64.909,254
contig-120_361_1,0.412,2911
contig-120_361_2,2.951,1659
contig-120_361_3,0.624,481
contig-120_361_4,0.737,407
contig-120_361_5,0.723,415
contig-120_361_6,17.846,493
contig-120_361_7,2.073,1080
contig-120_361_8,3.218,606
contig-120_361_9,6.720,597
contig-120_361_10,3.099,815
contig-120_361_11,1.000,1195
contig-120_361_12,0.748,802
contig-120_361_13,0.386,777
contig-120_362_1,41.669,1788
contig-120_362_2,21.841,1308
contig-120_362_3,63.878,2064
contig-120_362_4,60.509,915
contig-120_362_5,42.435,840
contig-120_362_6,67.652,912
contig-120_362_7,39.736,420
contig-120_362_8,59.377,483
contig-120_362_9,66.884,987
contig-120_362_10,263.563,174
contig-120_362_11,25.543,435
contig-120_362_12,49.407,837
contig-120_362_13,7.585,785
contig-120_362_14,38.313,579
contig-120_362_15,22.747,877
contig-120_362_16,73.675,1556
contig-120_363_1,0.401,7477
contig-120_363_3,0.935,1764
contig-120_363_4,0.489,609
contig-120_363_5,0.789,1331
contig-120_363_6,0.480,938
contig-120_364_1,0.862,858
contig-120_364_2,3.722,927
contig-120_364_3,4.351,1818
contig-120_364_4,3.044,342
contig-120_364_5,9.323,545
contig-120_364_6,4.617,418
contig-120_364_7,17.177,785
contig-120_364_8,5.382,828
contig-120_364_9,15.563,891
contig-120_364_10,35.026,1200
contig-120_364_11,22.241,510
contig-120_364_12,38.308,2427
contig-120_364_13,34.271,435
contig-120_364_14,52.366,1797
contig-120_364_15,14.877,705
contig-120_364_16,2.875,360
contig-120_365_2,0.865,1040
contig-120_365_4,18.950,559
contig-120_365_6,0.578,1038
contig-120_365_7,0.912,658
contig-120_365_8,1.070,1402
contig-120_365_9,0.452,663
contig-120_365_11,2.752,1293
contig-120_365_12,23.279,480
contig-120_365_13,0.475,316
contig-120_365_14,0.426,1057
contig-120_366_3,4.427,363
contig-120_366_4,2.994,341
contig-120_366_5,2.181,619
contig-120_366_6,2.214,604
contig-120_366_7,2.880,831
contig-120_366_8,25.024,420
contig-120_366_9,13.932,147
contig-120_366_10,2.835,635
contig-120_366_11,9.674,522
contig-120_366_12,1.373,983
contig-120_366_13,1.054,569
contig-120_366_14,0.882,510
contig-120_366_15,0.422,711
contig-120_366_17,12.800,624
contig-120_366_18,2.573,1093
contig-120_367_1,1.489,1400
contig-120_367_2,1.553,956
contig-120_367_4,13.782,1544
contig-120_367_5,2.890,300
contig-120_367_6,5.353,669
contig-120_367_7,7.559,1168
contig-120_367_8,1.786,402
contig-120_367_9,4.489,798
contig-120_367_10,5.247,762
contig-120_367_11,23.561,1005
contig-120_367_12,23.098,684
contig-120_367_13,21.336,363
contig-120_367_14,22.292,975
contig-120_367_15,29.637,1704
contig-120_367_16,10.823,1467
contig-120_368_2,1.198,751
contig-120_368_3,0.297,957
contig-120_368_4,3.042,735
contig-120_368_5,2.422,1918
contig-120_368_6,1.498,1402
contig-120_368_7,3.571,1050
contig-120_368_8,18.735,1262
contig-120_368_9,29.755,237
contig-120_368_11,3.149,603
contig-120_368_12,2.513,770
contig-120_368_13,3.171,946
contig-120_368_14,2.225,941
contig-120_369_1,0.616,1199
contig-120_369_2,1.379,1083
contig-120_369_3,2.500,1436
contig-120_369_4,4.947,359
contig-120_369_5,1.587,189
contig-120_369_6,0.404,738
contig-120_369_7,1.345,666
contig-120_369_8,1.206,373
contig-120_369_9,0.350,1206
contig-120_369_10,1.233,365
contig-120_369_11,2.684,3898
contig-120_369_12,7.017,231
contig-120_369_13,1.670,539
contig-120_369_14,6.558,541
contig-120_370_1,0.686,437
contig-120_370_7,0.800,375
contig-120_370_8,5.044,1152
contig-120_370_13,0.416,722
contig-120_371_2,17.034,2979
contig-120_371_3,20.116,1601
contig-120_371_4,28.456,1205
contig-120_371_5,34.220,1194
contig-120_371_6,21.415,1193
contig-120_371_8,2.445,797
contig-120_371_9,4.184,717
contig-120_371_10,0.287,1002
contig-120_371_11,0.153,982
contig-120_372_3,1.170,383
contig-120_372_4,1.420,1469
contig-120_372_5,0.577,520
contig-120_372_6,1.161,646
contig-120_372_7,0.390,770
contig-120_372_8,2.056,1313
contig-120_372_9,0.387,1526
contig-120_372_10,2.671,674
contig-120_372_11,0.568,1056
contig-120_372_12,2.664,393
contig-120_372_13,1.752,1874
contig-120_372_14,0.157,955
contig-120_373_2,0.225,666
