Name,Average.coverage,Reference.length
contig-120_643_4,0.391,1151
contig-120_643_5,3.036,867
contig-120_643_6,1.364,220
contig-120_643_7,3.792,591
contig-120_643_8,3.537,1739
contig-120_643_11,0.349,1721
contig-120_643_12,0.756,595
contig-120_643_13,0.545,550
contig-120_643_14,0.904,332
contig-120_643_15,0.864,1389
contig-120_643_16,1.124,534
contig-120_643_18,0.971,139
contig-120_643_19,2.462,731
contig-120_644_3,1.630,368
contig-120_644_6,0.085,7086
contig-120_645_9,0.293,976
contig-120_645_13,0.565,531
contig-120_646_11,0.306,979
contig-120_646_15,1.554,193
contig-120_646_16,1.760,341
contig-120_647_1,1.942,225
contig-120_647_2,0.581,516
contig-120_647_3,8.500,528
contig-120_647_4,4.353,1030
contig-120_647_5,2.196,1905
contig-120_647_6,0.656,457
contig-120_648_1,0.839,1431
contig-120_648_2,8.090,477
contig-120_648_3,40.231,1113
contig-120_648_4,69.699,1257
contig-120_648_5,33.637,1539
contig-120_648_6,8.745,938
contig-120_648_7,7.937,1115
contig-120_648_8,18.547,838
contig-120_648_9,2.375,1191
contig-120_648_10,55.406,1227
contig-120_648_11,5.278,1181
contig-120_648_12,10.059,1140
contig-120_648_13,113.568,243
contig-120_648_14,82.720,510
contig-120_648_15,82.626,732
contig-120_648_16,50.617,366
contig-120_648_17,10.462,567
contig-120_648_18,1.256,351
contig-120_649_2,3.650,452
contig-120_649_3,3.269,639
contig-120_649_4,0.461,1938
contig-120_649_5,0.167,878
contig-120_649_6,2.289,983
contig-120_649_7,1.533,869
contig-120_649_8,6.796,993
contig-120_649_9,3.557,1218
contig-120_649_10,4.277,792
contig-120_649_11,7.144,229
contig-120_649_12,4.942,327
contig-120_649_14,0.964,1390
contig-120_649_15,2.432,740
contig-120_649_16,3.585,910
contig-120_649_17,2.496,1378
contig-120_649_18,9.317,1093
contig-120_649_19,7.873,1383
contig-120_650_2,274.133,1488
contig-120_650_3,328.056,486
contig-120_650_4,22.863,1536
contig-120_650_5,9.133,2547
contig-120_650_6,76.266,1563
contig-120_650_7,29.892,1067
contig-120_650_8,50.581,396
contig-120_650_9,67.814,1605
contig-120_650_10,38.339,2673
contig-120_650_11,27.442,1026
contig-120_650_12,68.607,336
contig-120_650_13,63.600,492
contig-120_650_14,26.743,807
contig-120_651_1,4.286,385
contig-120_651_2,55.328,777
contig-120_651_3,7.336,1468
contig-120_651_4,8.236,2308
contig-120_651_5,5.783,2327
contig-120_651_6,11.212,1043
contig-120_651_7,7.022,981
contig-120_651_8,24.367,1877
contig-120_651_9,24.917,1004
contig-120_651_10,9.764,444
contig-120_651_11,10.391,999
contig-120_651_12,1.759,245
contig-120_651_13,7.095,1446
contig-120_651_14,5.312,954
contig-120_651_15,9.672,882
contig-120_652_15,0.423,702
contig-120_652_16,0.405,338
contig-120_653_7,0.526,1426
contig-120_653_9,0.595,504
contig-120_653_19,0.661,227
contig-120_654_2,1.225,240
contig-120_654_5,0.235,638
contig-120_654_6,0.224,1342
contig-120_654_8,0.213,1409
contig-120_654_17,3.088,386
contig-120_656_10,0.215,2794
contig-120_656_11,0.632,475
contig-120_657_7,0.777,386
contig-120_657_10,0.999,1201
contig-120_657_11,0.133,1127
contig-120_657_15,1.355,220
contig-120_658_7,0.775,387
contig-120_658_9,0.375,400
contig-120_658_15,0.617,243
contig-120_658_16,0.983,295
contig-120_658_23,1.025,284
contig-120_658_24,0.562,267
contig-120_658_27,0.949,158
contig-120_660_2,0.633,945
contig-120_660_3,0.745,789
contig-120_660_4,0.997,752
contig-120_660_5,0.717,1038
contig-120_660_6,13.433,441
contig-120_660_7,0.513,1170
contig-120_660_8,0.845,355
contig-120_660_9,1.720,1995
contig-120_660_10,2.494,354
contig-120_660_11,0.758,198
contig-120_660_12,0.991,757
contig-120_660_13,0.840,1053
contig-120_660_14,0.273,542
contig-120_660_15,2.669,1008
contig-120_660_16,0.898,501
contig-120_660_17,2.155,748
contig-120_660_18,1.211,1959
contig-120_661_34,1.115,269
contig-120_662_2,4.181,210
contig-120_662_3,9.715,494
contig-120_662_4,20.529,327
contig-120_662_5,11.200,446
contig-120_662_6,18.667,1296
contig-120_662_7,22.785,762
contig-120_662_8,14.944,342
contig-120_662_9,25.169,1179
contig-120_662_10,27.806,1422
contig-120_662_11,19.660,686
contig-120_662_12,3.470,900
contig-120_662_13,7.941,675
contig-120_662_14,8.657,708
contig-120_662_15,4.658,740
contig-120_662_16,10.533,846
contig-120_662_18,24.492,945
contig-120_662_19,12.128,2394
contig-120_662_20,8.022,1113
contig-120_662_21,12.546,1645
contig-120_663_1,14.752,270
contig-120_663_2,18.142,528
contig-120_663_3,8.395,2120
contig-120_663_4,13.151,489
contig-120_663_5,9.148,594
contig-120_663_6,7.531,573
contig-120_663_7,7.125,1049
contig-120_663_8,1390.454,207
contig-120_663_9,279.386,435
contig-120_663_10,240.268,1383
contig-120_663_11,206.811,873
contig-120_663_12,253.347,1542
contig-120_663_13,119.875,537
contig-120_663_14,326.949,471
contig-120_663_15,397.139,288
contig-120_663_16,172.580,777
contig-120_663_17,51.338,390
contig-120_663_18,70.619,1374
contig-120_663_19,83.455,582
contig-120_663_20,1.885,2130
contig-120_663_21,3.540,719
contig-120_664_2,2.524,1941
contig-120_664_3,0.205,1453
contig-120_664_4,0.802,748
contig-120_664_5,0.932,805
contig-120_664_6,0.800,2047
contig-120_664_7,0.695,863
contig-120_664_8,9.232,207
contig-120_664_9,2.062,1455
contig-120_664_10,1.285,930
contig-120_664_11,1.338,888
contig-120_664_12,2.715,1211
contig-120_664_13,1.721,2786
contig-120_664_14,2.778,324
contig-120_666_30,0.482,623
contig-120_667_4,1.142,657
contig-120_667_25,0.806,372
contig-120_668_2,1.230,732
contig-120_668_3,3.157,757
contig-120_668_6,1.304,681
contig-120_668_8,3.000,200
contig-120_668_9,1.844,552
contig-120_668_10,2.104,1497
contig-120_668_11,2.193,1567
contig-120_668_12,1.208,1490
contig-120_668_13,0.806,930
contig-120_668_14,1.432,611
contig-120_668_15,0.442,679
contig-120_668_16,1.198,501
contig-120_668_17,0.370,810
contig-120_668_18,0.462,974
contig-120_669_1,2.791,215
contig-120_669_3,10.561,437
contig-120_669_4,6.372,869
contig-120_669_5,7.506,387
contig-120_669_6,6.461,434
contig-120_669_7,2.180,1290
contig-120_669_8,10.195,210
contig-120_669_9,13.230,1644
contig-120_669_10,8.150,274
contig-120_669_11,17.652,848
contig-120_669_12,5.152,165
contig-120_669_13,25.017,885
contig-120_669_14,13.400,498
contig-120_669_15,11.885,192
contig-120_669_16,17.561,594
contig-120_669_17,9.543,2354
contig-120_669_18,1.775,338
contig-120_669_19,8.593,540
contig-120_669_20,4.864,2646
contig-120_669_21,3.919,1512
contig-120_670_1,10.960,580
contig-120_670_2,518.444,207
contig-120_670_3,9.470,396
contig-120_670_4,5.027,413
contig-120_670_5,12.938,1014
contig-120_670_6,27.856,1572
contig-120_670_7,35.487,756
contig-120_670_8,18.215,1541
contig-120_670_9,9.888,1509
contig-120_670_10,14.848,1128
contig-120_670_11,7.580,1116
contig-120_670_12,3.873,1466
contig-120_670_13,0.962,1386
contig-120_670_15,9.284,419
contig-120_670_16,8.408,1295
contig-120_670_17,12.376,817
contig-120_670_18,55.726,471
contig-120_671_4,1.208,621
contig-120_671_21,1.107,271
contig-120_671_24,1.071,280
contig-120_671_26,2.069,290
contig-120_672_1,0.099,10533
contig-120_672_4,0.898,167
contig-120_672_5,0.748,401
contig-120_672_6,1.030,708
contig-120_672_7,0.440,682
contig-120_672_8,0.213,1410
contig-120_672_9,0.607,989
contig-120_672_10,1.364,214
contig-120_673_18,0.821,363
contig-120_674_1,56.784,828
contig-120_674_2,57.147,1296
contig-120_674_3,38.359,660
contig-120_674_4,21.901,477
contig-120_674_5,47.115,1254
contig-120_674_6,59.196,612
contig-120_674_7,35.412,486
contig-120_674_8,24.883,429
contig-120_674_9,53.615,366
contig-120_674_10,45.887,735
contig-120_674_11,43.734,546
contig-120_674_12,93.628,954
contig-120_674_13,102.718,879
contig-120_674_14,11.569,873
contig-120_674_15,1.798,822
contig-120_674_16,2.934,913
contig-120_674_17,3.871,967
contig-120_674_18,5.646,1402
contig-120_674_19,3.833,1678
contig-120_674_20,25.488,1374
contig-120_675_3,0.690,435
contig-120_676_2,8.264,823
contig-120_676_3,1.660,994
contig-120_676_4,0.732,392
contig-120_676_5,2.270,525
contig-120_676_6,1.370,438
contig-120_676_8,1.068,281
contig-120_676_9,0.260,1153
contig-120_677_1,0.926,162
contig-120_677_5,0.754,398
contig-120_678_1,1.634,1282
contig-120_678_3,2.627,628
contig-120_678_6,4.603,1499
contig-120_678_7,1.410,851
contig-120_678_8,1.054,569
contig-120_678_9,0.617,2380
contig-120_678_10,3.516,678
contig-120_678_11,1.242,844
contig-120_678_12,12.645,519
contig-120_678_13,10.350,1572
contig-120_678_14,2.600,1204
contig-120_678_15,1.199,2002
contig-120_679_5,1.003,299
contig-120_679_6,0.518,564
contig-120_679_7,0.354,848
contig-120_680_10,0.533,563
contig-120_681_6,0.556,270
contig-120_681_22,0.670,224
contig-120_681_23,1.165,515
contig-120_684_2,0.515,582
contig-120_684_9,0.813,369
contig-120_685_16,1.075,279
contig-120_686_3,1.543,381
contig-120_686_10,0.223,622
contig-120_686_17,0.424,708
contig-120_686_19,0.647,464
contig-120_686_23,0.600,500
contig-120_686_24,1.158,259
contig-120_687_23,0.765,392
contig-120_688_2,2.526,409
contig-120_688_3,0.569,255
contig-120_688_4,0.364,412
contig-120_688_8,0.990,606
contig-120_688_10,0.985,130
contig-120_688_23,0.612,490
contig-120_688_24,0.237,632
contig-120_689_5,1.974,152
contig-120_690_16,1.783,166
contig-120_693_7,1.452,398
contig-120_693_9,0.175,1718
contig-120_693_11,0.683,439
contig-120_693_16,0.336,447
contig-120_693_19,1.821,408
contig-120_694_3,1.003,598
contig-120_694_14,0.724,381
contig-120_695_2,1.542,389
contig-120_695_3,0.454,992
contig-120_695_5,0.611,1472
contig-120_695_6,0.337,1783
contig-120_695_7,0.329,456
contig-120_695_10,2.027,296
contig-120_695_11,2.992,1094
contig-120_695_12,4.296,1107
contig-120_695_13,4.755,750
contig-120_695_14,1.422,1047
contig-120_695_15,5.934,273
contig-120_695_16,3.697,1730
contig-120_697_26,0.628,239
contig-120_698_1,2.198,273
contig-120_698_3,0.526,285
contig-120_698_4,0.754,382
contig-120_698_5,2.050,200
contig-120_698_6,5.398,435
contig-120_698_7,1.173,504
contig-120_698_11,4.151,357
contig-120_698_12,1.782,417
contig-120_698_14,1.951,692
contig-120_698_15,1.442,208
contig-120_698_16,0.940,319
contig-120_698_17,0.730,200
contig-120_698_18,1.389,324
contig-120_698_19,1.749,247
contig-120_698_20,1.620,266
contig-120_698_21,2.448,424
contig-120_698_22,1.667,270
contig-120_698_23,2.082,648
contig-120_698_24,1.973,369
contig-120_698_25,1.908,1411
contig-120_698_26,0.721,416
contig-120_698_27,1.316,342
contig-120_698_28,2.168,339
contig-120_698_29,0.949,158
contig-120_698_30,4.067,3538
contig-120_698_31,2.453,179
contig-120_700_1,1.274,942
contig-120_700_2,0.287,1046
contig-120_700_3,0.925,147
contig-120_700_4,0.388,774
contig-120_700_7,1.010,594
contig-120_700_10,1.342,447
contig-120_700_12,0.598,251
contig-120_700_15,1.948,231
contig-120_700_17,0.978,138
contig-120_700_25,1.575,381
contig-120_700_26,0.405,729
contig-120_700_30,0.869,153
contig-120_700_31,0.360,833
contig-120_701_7,2.478,356
contig-120_701_8,0.364,412
contig-120_701_21,0.453,331
contig-120_702_2,0.974,308
contig-120_703_1,0.698,857
contig-120_703_2,1.282,1050
contig-120_703_3,0.314,478
contig-120_703_4,0.783,383
contig-120_703_5,0.965,1399
contig-120_703_6,0.843,522
contig-120_703_7,1.130,1708
contig-120_703_8,0.165,1815
contig-120_703_10,0.610,2214
contig-120_703_11,0.336,1340
contig-120_704_1,4.661,1080
contig-120_704_2,15.253,983
contig-120_704_3,1.048,1002
contig-120_704_5,0.664,878
contig-120_704_6,1.322,227
contig-120_704_8,7.618,1703
contig-120_704_9,0.668,449
contig-120_704_10,2.350,692
contig-120_704_11,2.961,1520
contig-120_704_12,3.913,1760
contig-120_704_13,11.467,1111
contig-120_704_14,20.277,1059
contig-120_704_15,2.797,580
contig-120_704_16,2.640,1128
contig-120_705_1,2.082,1151
contig-120_705_2,1.772,914
contig-120_705_3,1.648,543
contig-120_705_4,1.179,877
contig-120_705_5,0.987,304
contig-120_705_7,4.567,492
contig-120_705_8,3.554,923
contig-120_705_9,3.135,1479
contig-120_705_10,1.845,813
contig-120_705_11,4.183,1106
contig-120_705_12,0.588,1021
contig-120_705_14,2.721,1977
contig-120_705_15,2.204,1089
contig-120_706_10,0.584,514
contig-120_706_15,0.583,515
contig-120_707_2,14.728,2004
contig-120_707_3,7.997,1291
contig-120_707_4,3.009,822
contig-120_707_5,1.720,2176
contig-120_707_6,2.864,1357
contig-120_707_7,6.005,1038
contig-120_707_8,6.906,562
contig-120_707_9,5.670,1217
contig-120_707_10,12.051,472
contig-120_707_11,5.249,734
contig-120_707_12,17.871,264
contig-120_707_13,7.910,845
contig-120_707_14,6.045,446
contig-120_707_15,2.639,1193
contig-120_707_16,3.941,1064
contig-120_707_17,2.989,552
contig-120_707_18,2.184,412
contig-120_708_1,0.559,1074
contig-120_708_2,3.112,286
contig-120_708_3,1.064,282
contig-120_708_11,0.758,396
contig-120_709_21,2.632,228
contig-120_709_23,0.815,346
contig-120_709_24,0.361,415
contig-120_709_32,0.815,699
contig-120_710_1,4.261,238
contig-120_710_2,6.388,587
contig-120_710_3,12.869,1278
contig-120_710_4,38.615,894
contig-120_710_5,36.043,1179
contig-120_710_6,3.466,908
contig-120_710_7,51.860,699
contig-120_710_8,5.827,2418
contig-120_710_9,2.169,899
contig-120_710_10,0.573,262
contig-120_710_11,64.123,1107
contig-120_710_12,9.918,1293
contig-120_710_13,14.532,1581
contig-120_710_14,0.718,627
contig-120_710_15,7.220,831
contig-120_710_16,0.382,785
contig-120_710_17,3.095,336
contig-120_711_2,0.095,1461
contig-120_711_5,0.344,1743
contig-120_711_8,0.383,392
contig-120_711_10,0.710,845
contig-120_711_13,0.164,912
contig-120_712_1,0.943,159
contig-120_712_2,2.528,534
contig-120_712_3,1.121,937
contig-120_712_4,0.917,327
contig-120_712_5,2.802,1492
contig-120_712_6,1.974,606
contig-120_712_7,21.099,2134
contig-120_712_9,0.640,938
contig-120_712_10,0.852,176
contig-120_712_11,1.641,1452
contig-120_712_12,0.935,321
contig-120_712_13,1.422,422
contig-120_712_14,0.993,151
contig-120_712_15,1.947,2308
contig-120_713_10,0.670,224
contig-120_714_6,0.706,425
contig-120_715_7,0.133,2257
contig-120_715_11,0.454,661
contig-120_716_13,1.932,222
contig-120_718_8,0.260,1156
contig-120_718_10,0.129,1105
contig-120_718_17,0.920,326
contig-120_718_18,0.313,957
contig-120_719_1,1.737,429
contig-120_719_2,12.702,496
contig-120_719_3,1.240,726
contig-120_719_4,1.807,830
contig-120_719_6,18.749,2784
contig-120_719_7,5.240,1428
contig-120_719_8,1.142,1049
contig-120_719_9,4.447,936
contig-120_719_10,6.450,907
contig-120_719_11,78.952,249
contig-120_719_12,12.914,1240
contig-120_719_13,18.265,505
contig-120_719_15,2.546,588
contig-120_719_16,2.893,1080
contig-120_720_2,2.166,277
contig-120_720_3,0.965,2001
contig-120_720_4,1.731,599
contig-120_720_5,0.502,873
contig-120_720_6,0.297,1011
contig-120_720_9,0.980,153
contig-120_720_10,3.778,1053
contig-120_720_11,1.000,143
contig-120_720_12,8.593,2505
contig-120_720_14,1.028,4084
contig-120_720_15,0.746,402
contig-120_721_36,0.785,191
contig-120_722_3,0.820,366
contig-120_722_11,1.690,355
contig-120_722_12,0.629,477
contig-120_724_1,1.000,147
contig-120_724_5,0.430,698
contig-120_724_10,0.313,957
contig-120_725_4,0.802,187
contig-120_725_5,1.230,244
contig-120_725_12,1.734,342
contig-120_726_1,271.266,2538
contig-120_726_2,172.073,1062
contig-120_726_3,9.001,778
contig-120_726_4,19.664,948
contig-120_726_5,19.684,500
contig-120_726_6,6.765,753
contig-120_726_7,28.253,501
contig-120_726_8,10.502,840
contig-120_726_9,22.311,663
contig-120_726_10,9.643,725
contig-120_726_11,9.077,771
contig-120_726_12,6.924,1230
contig-120_726_13,7.470,253
contig-120_726_14,7.121,962
contig-120_726_15,6.401,648
contig-120_726_16,8.471,1217
contig-120_726_17,3.202,890
contig-120_726_19,5.582,294
contig-120_727_5,0.629,477
contig-120_727_10,1.136,396
contig-120_727_12,1.654,907
contig-120_728_3,4.593,947
contig-120_728_4,3.383,2339
contig-120_728_5,0.622,241
contig-120_728_7,2.382,1508
contig-120_728_10,2.207,1495
contig-120_728_11,0.467,642
contig-120_728_12,0.410,3287
contig-120_728_13,0.932,1127
contig-120_728_14,0.915,164
contig-120_729_9,0.545,275
contig-120_729_11,0.352,853
contig-120_730_4,0.688,218
contig-120_731_1,2.151,279
contig-120_731_7,0.650,214
contig-120_731_21,0.188,800
contig-120_731_22,0.543,276
contig-120_732_1,0.877,171
contig-120_732_2,1.132,265
contig-120_732_3,0.213,705
contig-120_732_4,0.942,637
contig-120_732_5,0.164,1827
contig-120_732_6,1.853,2020
contig-120_732_7,1.412,2125
contig-120_732_9,2.053,1574
contig-120_732_10,0.628,478
contig-120_732_11,0.997,301
contig-120_732_13,0.418,718
contig-120_733_5,0.386,778
contig-120_734_1,9.786,579
contig-120_734_2,15.925,1242
contig-120_734_3,11.659,816
contig-120_734_4,16.722,490
contig-120_734_5,22.884,810
contig-120_734_6,15.221,856
contig-120_734_7,10.143,4542
contig-120_734_8,15.743,1458
contig-120_734_9,18.506,1446
contig-120_734_10,10.445,627
contig-120_734_11,6.379,775
contig-120_734_12,28.584,563
contig-120_734_13,7.877,438
contig-120_734_14,6.279,2075
contig-120_736_15,0.087,1718
contig-120_737_1,1.986,140
contig-120_737_2,11.362,549
contig-120_737_3,10.598,1542
contig-120_737_4,11.398,1875
contig-120_737_5,19.303,2810
contig-120_737_6,15.925,306
contig-120_737_7,13.065,340
contig-120_737_8,15.231,294
contig-120_737_9,34.392,582
contig-120_737_10,9.919,221
contig-120_737_11,6.841,390
contig-120_737_12,18.807,243
contig-120_737_13,10.866,344
contig-120_737_14,26.116,516
contig-120_737_15,8.660,162
contig-120_737_16,49.675,1212
contig-120_737_17,17.844,810
contig-120_737_18,11.339,1907
contig-120_737_19,10.337,1650
contig-120_737_20,6.971,339
contig-120_737_21,11.122,279
contig-120_739_1,7.502,498
contig-120_739_2,5.314,3542
contig-120_739_3,6.324,1940
contig-120_739_4,4.351,2539
contig-120_739_5,6.792,789
contig-120_739_6,8.288,1241
contig-120_739_7,6.600,3540
contig-120_739_8,7.509,2874
contig-120_740_1,8.798,968
contig-120_740_2,3.769,468
contig-120_740_3,5.406,802
contig-120_740_4,20.214,1911
contig-120_740_5,1.273,454
contig-120_740_7,6.936,1661
contig-120_740_8,10.134,321
contig-120_740_9,5.540,533
contig-120_740_10,4.366,915
contig-120_740_11,1.155,909
contig-120_740_12,1.136,264
contig-120_740_14,1.787,916
contig-120_740_15,1.359,633
contig-120_740_16,1.345,223
contig-120_740_17,1.985,136
contig-120_740_18,11.125,642
contig-120_740_19,13.857,168
contig-120_740_20,16.660,656
contig-120_742_1,4.224,3930
contig-120_742_2,5.639,180
contig-120_742_3,23.386,368
contig-120_742_4,1.000,130
contig-120_742_5,11.630,192
contig-120_742_6,10.512,1535
contig-120_742_7,7.918,2663
contig-120_742_8,2.814,586
contig-120_742_9,6.394,1311
contig-120_742_10,5.358,1221
contig-120_742_11,8.579,1046
contig-120_742_12,3.304,675
contig-120_742_13,23.118,971
contig-120_742_14,2.021,668
contig-120_743_2,11.758,1377
contig-120_743_3,1.278,1174
contig-120_743_6,2.725,1373
contig-120_743_7,0.708,424
contig-120_743_8,0.932,161
contig-120_743_9,1.014,888
contig-120_743_10,0.600,1234
contig-120_743_11,1.987,755
contig-120_743_12,2.315,907
contig-120_743_13,1.163,2566
contig-120_743_14,0.840,714
contig-120_744_1,0.095,1582
contig-120_744_2,0.926,324
contig-120_744_3,0.363,826
contig-120_744_4,2.418,488
contig-120_744_7,0.843,178
contig-120_744_9,1.811,497
contig-120_744_10,0.934,152
contig-120_744_12,1.429,735
contig-120_744_13,0.602,748
contig-120_744_14,2.111,279
contig-120_744_15,0.316,462
contig-120_744_16,1.144,1311
contig-120_744_18,0.966,1398
contig-120_744_19,1.822,1482
contig-120_745_7,0.401,749
contig-120_745_8,0.431,348
contig-120_745_11,0.395,380
contig-120_745_12,1.754,171
contig-120_746_2,0.496,284
contig-120_746_5,2.391,681
contig-120_746_6,0.218,5512
contig-120_746_8,0.301,499
contig-120_746_10,0.211,710
contig-120_746_13,1.132,265
contig-120_746_14,2.356,315
contig-120_746_15,2.344,320
contig-120_746_16,1.875,800
contig-120_746_17,1.042,285
contig-120_748_1,6.629,789
contig-120_748_2,4.515,2444
